,x,y,freewayProx,frequency
57,-0.25210084033613445,-6.0,3.418781666921749,0.7510781756495261
58,-0.15126050420168013,-6.0,3.4233249739970577,0.27305173358492185
59,-0.05042016806722671,-6.0,3.4202434056638973,0.030487710870251185
60,0.05042016806722671,-6.0,3.409544794205311,0.030487710870251185
61,0.15126050420168102,-6.0,3.3912563317988003,0.273051733584925
62,0.25210084033613445,-6.0,3.365424501403197,0.7510781756495261
63,0.35294117647058876,-6.0,3.3321149586150294,1.4505196713008204
64,0.4537815126050422,-6.0,3.2914123647946525,2.350691734909549
65,0.5546218487394956,-6.0,3.2434201718862976,3.4247281818490274
66,0.6554621848739499,-6.0,3.188260359478935,4.640174430803638
67,0.7563025210084033,-6.0,3.126073124776264,5.959707079779931
68,0.8571428571428577,-6.0,3.0570165262638125,7.341965649867486
69,0.9579831932773111,-6.0,2.981266081978824,8.742480151270444
70,1.0588235294117645,-6.0,2.8990143234039896,10.11467618680987
71,1.1596638655462188,-6.0,2.810470306118874,11.410937705209566
72,1.2605042016806722,-6.0,2.715859078452795,12.58370628032578
73,1.3613445378151265,-6.0,2.615421109489644,13.586594946890092
74,1.46218487394958,-6.0,2.5094116778784863,14.375494185225453
75,1.5630252100840334,-6.0,2.3981002230033397,14.909647626470779
76,1.6638655462184877,-6.0,2.2817696601612667,15.15267544839876
77,1.7647058823529411,-6.0,2.1607156614893457,15.07352424475564
78,1.8655462184873954,-6.0,2.03524590446815,14.647323365602132
79,1.9663865546218489,-6.0,1.9056792899117965,13.856129322592817
80,2.0672268907563023,-6.0,1.7723451314321492,12.68954180480584
81,2.1680672268907557,-6.0,1.6355823184372862,11.145177124480643
82,2.268907563025211,-6.0,1.4957384547915968,9.228987468792932
83,2.3697478991596643,-6.0,1.3531689753267515,6.955417129302011
84,2.4705882352941178,-6.0,1.2082362424490256,4.347389866156885
85,2.571428571428571,-6.0,1.0613086251391541,1.4361246870909914
86,2.6722689075630246,-6.0,0.9127595626855255,1.7392194735604993
87,2.77310924369748,-6.0,0.7629666155304089,5.132066460170335
88,2.873949579831933,-6.0,0.6123105056416431,8.68910607207146
89,2.9747899159663866,-6.0,0.46117414884879065,12.35112769004983
90,3.07563025210084,-6.0,0.30994168160328084,16.05399137203496
91,3.1764705882352935,-6.0,0.15899748463613952,19.729720677999886
92,3.2773109243697487,-6.0,0.00872520599484397,23.30769897782026
93,3.378151260504202,-6.0,0.1404932140575797,26.715948789540302
94,3.4789915966386555,-6.0,0.2882785138028872,29.88247183155138
95,3.579831932773109,-6.0,0.4342550740199842,32.736625987364306
96,3.680672268907564,-6.0,0.578051872679339,35.21051430640132
97,3.7815126050420176,-6.0,0.719303427952907,37.2403605220964
98,3.882352941176471,-6.0,0.8576507271427994,38.7678453757881
99,3.9831932773109244,-6.0,0.9927421391676312,39.7413782999351
100,4.084033613445378,-6.0,1.1242343082873612,40.117279737717865
101,4.184873949579833,-6.0,1.251793026795068,39.86085055076742
102,4.2857142857142865,-6.0,1.3750940844575772,38.94730657734311
103,4.38655462184874,-6.0,1.4938240925459767,37.36255842680395
104,4.487394957983193,-6.0,1.6076812803615872,35.10381900233989
105,4.588235294117647,-6.0,1.716376262232917,32.180023995371904
106,4.689075630252102,-6.0,1.8196327730341562,28.61205364816097
107,4.789915966386555,-6.0,1.9171883703557584,24.4327473866868
108,4.890756302521009,-6.0,2.0087951015424714,19.686706429584085
109,4.991596638655462,-6.0,2.094220133903394,14.429883122682039
110,5.092436974789916,-6.0,2.173246346492311,8.72895947124455
111,5.193277310924371,-6.0,2.245672881954197,2.660521080092252
112,5.294117647058824,-6.0,2.3113156570352777,3.6899635988492827
113,5.394957983193278,-6.0,2.3700078304591288,10.229345235544843
114,5.495798319327731,-6.0,2.421600226979607,16.858159930710812
115,5.5966386554621845,-6.0,2.4659617165328376,23.472139823776523
116,5.69747899159664,-6.0,2.5029795475245735,29.963845089038497
117,5.798319327731093,-6.0,2.532559633405829,36.22439188599997
118,5.899159663865547,-6.0,2.5546267918084142,42.14524870166719
119,6.0,-6.0,2.5691249356325616,47.620071830949186
120,-6.0,-5.899159663865547,2.4344994031647103,42.8656803034051
121,-5.899159663865547,-5.899159663865547,2.3989010159952167,36.94798505455545
122,-5.798319327731092,-5.899159663865547,2.355939475199511,30.694522737167492
123,-5.697478991596639,-5.899159663865547,2.3057239741853177,24.210183391841767
124,-5.5966386554621845,-5.899159663865547,2.2483821434233953,17.60024991047359
125,-5.495798319327731,-5.899159663865547,2.1840597260549384,10.96871715912387
126,-5.394957983193278,-5.899159663865547,2.1129202074628113,4.4166726269498096
127,-5.294117647058823,-5.899159663865547,2.03514439974814,1.9592363967609199
128,-5.19327731092437,-5.899159663865547,1.9509299821683648,8.068225980967586
129,-5.092436974789916,-5.899159663865547,1.860490998704791,13.826668123563426
130,-4.991596638655462,-5.899159663865547,1.7640573140366789,19.159234331804274
131,-4.890756302521009,-5.899159663865547,1.6618740293045653,23.999874592442488
132,-4.7899159663865545,-5.899159663865547,1.5542008591477687,28.29261910714145
133,-4.689075630252101,-5.899159663865547,1.4413114715994222,31.992193325651257
134,-4.588235294117647,-5.899159663865547,1.3234927925167899,35.0644400735799
135,-4.487394957983193,-5.899159663865547,1.201044276314783,37.48654588841034
136,-4.38655462184874,-5.899159663865547,1.0742771448561923,39.24707199146954
137,-4.285714285714286,-5.899159663865547,0.94351359643314,40.34579358027226
138,-4.184873949579832,-5.899159663865547,0.8090859868502369,40.79335427200624
139,-4.084033613445378,-5.899159663865547,0.671335984690839,40.61074551424334
140,-3.9831932773109244,-5.899159663865547,0.5306137029134502,39.828623555786116
141,-3.8823529411764706,-5.899159663865547,0.38727680898542205,38.486479095362654
142,-3.7815126050420167,-5.899159663865547,0.24168961581571033,36.63167695973954
143,-3.680672268907563,-5.899159663865547,0.09422215579721349,34.31838507201708
144,-3.579831932773109,-5.899159663865547,0.05475075968785001,31.606413527396384
145,-3.4789915966386555,-5.899159663865547,0.20485049290910437,28.559985775682804
146,-3.3781512605042017,-5.899159663865547,0.3556955421544291,25.246464701757546
147,-3.277310924369748,-5.899159663865547,0.5069025113756319,21.735056788391898
148,-3.176470588235294,-5.899159663865547,0.6580870846488622,18.09551753798792
149,-3.07563025210084,-5.899159663865547,0.8088650029730393,14.396880925714035
150,-2.9747899159663866,-5.899159663865547,0.9588530409236006,10.706234867235022
151,-2.8739495798319328,-5.899159663865547,1.10766998067925,7.08756352732702
152,-2.773109243697479,-5.899159663865547,1.254937580946078,3.6006757946398187
153,-2.672268907563025,-5.899159663865547,1.4002815383163698,0.3002374317961154
154,-2.571428571428571,-5.899159663865547,1.5433324386186715,2.7650776869624676
155,-2.4705882352941178,-5.899159663865547,1.683726695841108,5.553304177695387
156,-2.369747899159664,-5.899159663865547,1.821107476241521,8.029759054679799
157,-2.26890756302521,-5.899159663865547,1.9551256052956778,10.167465104682634
158,-2.168067226890756,-5.899159663865547,2.085440455178383,11.947418688835567
159,-2.0672268907563023,-5.899159663865547,2.2117208105218413,13.358699792097603
160,-1.9663865546218489,-5.899159663865547,2.333645710250793,14.398425007139956
161,-1.8655462184873945,-5.899159663865547,2.4509052633547874,15.07154696491886
162,-1.7647058823529411,-5.899159663865547,2.563201436524158,15.390506459715693
163,-1.6638655462184877,-5.899159663865547,2.6702488116478316,15.374746115364516
164,-1.5630252100840334,-5.899159663865547,2.7717753112476475,15.050096857709274
165,-1.46218487394958,-5.899159663865547,2.8675228900053895,14.448050655333141
166,-1.3613445378151257,-5.899159663865547,2.957248190624923,13.604934929580157
167,-1.2605042016806722,-5.899159663865547,3.0407231623624362,12.561005683752501
168,-1.159663865546218,-5.899159663865547,3.117735640652721,11.359477733145047
169,-1.0588235294117645,-5.899159663865547,3.1880898863582567,10.045511410863309
170,-0.9579831932773111,-5.899159663865547,3.251607083270545,8.665175763645598
171,-0.8571428571428568,-5.899159663865547,3.3081257925991814,7.264408527801161
172,-0.7563025210084033,-5.899159663865547,3.3575023632935412,5.887993084779426
173,-0.655462184873949,-5.899159663865547,3.3996112971541663,4.578572142007626
174,-0.5546218487394956,-5.899159663865547,3.4343455678058676,3.375717076915505
175,-0.4537815126050422,-5.899159663865547,3.461616892721831,2.3150707360031655
176,-0.35294117647058787,-5.899159663865547,3.4813559576073287,1.427580017684069
177,-0.25210084033613445,-5.899159663865547,3.493512592572728,0.7388328141363977
178,-0.15126050420168013,-5.899159663865547,3.498055899648037,0.26851187516009634
179,-0.05042016806722671,-5.899159663865547,3.494974331314877,0.029975922102039067
180,0.05042016806722671,-5.899159663865547,3.4842757198562904,0.029975922102039067
181,0.15126050420168102,-5.899159663865547,3.46598725744978,0.26851187516009944
182,0.25210084033613445,-5.899159663865547,3.4401554270541768,0.7388328141363977
183,0.35294117647058876,-5.899159663865547,3.4068458842660085,1.4275800176840758
184,0.4537815126050422,-5.899159663865547,3.366143290445632,2.3150707360031655
185,0.5546218487394956,-5.899159663865547,3.318151097537277,3.375717076915505
186,0.6554621848739499,-5.899159663865547,3.262991285129914,4.578572142007637
187,0.7563025210084033,-5.899159663865547,3.2008040504272426,5.887993084779426
188,0.8571428571428577,-5.899159663865547,3.1317474519147916,7.264408527801174
189,0.9579831932773111,-5.899159663865547,3.055997007629803,8.665175763645598
190,1.0588235294117645,-5.899159663865547,2.9737452490549687,10.045511410863309
191,1.1596638655462188,-5.899159663865547,2.8852012317698525,11.359477733145058
192,1.2605042016806722,-5.899159663865547,2.7905900041037737,12.561005683752501
193,1.3613445378151265,-5.899159663865547,2.6901520351406227,13.604934929580166
194,1.46218487394958,-5.899159663865547,2.584142603529465,14.448050655333141
195,1.5630252100840334,-5.899159663865547,2.4728311486543184,15.050096857709274
196,1.6638655462184877,-5.899159663865547,2.3565005858122454,15.374746115364516
197,1.7647058823529411,-5.899159663865547,2.235446587140325,15.390506459715693
198,1.8655462184873954,-5.899159663865547,2.1099768301191286,15.07154696491886
199,1.9663865546218489,-5.899159663865547,1.9804102155627754,14.398425007139956
200,2.0672268907563023,-5.899159663865547,1.8470760570831284,13.358699792097603
201,2.1680672268907557,-5.899159663865547,1.710313244088265,11.947418688835574
202,2.268907563025211,-5.899159663865547,1.570469380442576,10.167465104682611
203,2.3697478991596643,-5.899159663865547,1.4278999009777302,8.02975905467979
204,2.4705882352941178,-5.899159663865547,1.2829671681000046,5.553304177695387
205,2.571428571428571,-5.899159663865547,1.1360395507901333,2.7650776869624676
206,2.6722689075630246,-5.899159663865547,0.9874904883365045,0.3002374317960916
207,2.77310924369748,-5.899159663865547,0.837697541181388,3.600675794639857
208,2.873949579831933,-5.899159663865547,0.6870414312926221,7.087563527327033
209,2.9747899159663866,-5.899159663865547,0.5359050744997697,10.706234867235022
210,3.07563025210084,-5.899159663865547,0.3846726072542599,14.396880925714035
211,3.1764705882352935,-5.899159663865547,0.23372841028711852,18.095517537987895
212,3.2773109243697487,-5.899159663865547,0.08345613164582297,21.735056788391947
213,3.378151260504202,-5.899159663865547,0.0657622884066007,25.24646470175755
214,3.4789915966386555,-5.899159663865547,0.21354758815190822,28.559985775682804
215,3.579831932773109,-5.899159663865547,0.35952414836900526,31.606413527396384
216,3.680672268907564,-5.899159663865547,0.5033209470283599,34.3183850720171
217,3.7815126050420176,-5.899159663865547,0.644572502301928,36.631676959739565
218,3.882352941176471,-5.899159663865547,0.7829198014918203,38.486479095362654
219,3.9831932773109244,-5.899159663865547,0.9180112135166524,39.828623555786116
220,4.084033613445378,-5.899159663865547,1.0495033826363822,40.61074551424334
221,4.184873949579833,-5.899159663865547,1.1770621011440894,40.79335427200624
222,4.2857142857142865,-5.899159663865547,1.3003631588065985,40.34579358027224
223,4.38655462184874,-5.899159663865547,1.4190931668949978,39.24707199146954
224,4.487394957983193,-5.899159663865547,1.5329503547106083,37.48654588841034
225,4.588235294117647,-5.899159663865547,1.6416453365819383,35.0644400735799
226,4.689075630252102,-5.899159663865547,1.7449018473831774,31.992193325651233
227,4.789915966386555,-5.899159663865547,1.8424574447047797,28.29261910714142
228,4.890756302521009,-5.899159663865547,1.9340641758914925,23.999874592442488
229,4.991596638655462,-5.899159663865547,2.0194892082524154,19.159234331804274
230,5.092436974789916,-5.899159663865547,2.0985154208413324,13.826668123563426
231,5.193277310924371,-5.899159663865547,2.1709419563032184,8.068225980967544
232,5.294117647058824,-5.899159663865547,2.236584731384299,1.9592363967608264
233,5.394957983193278,-5.899159663865547,2.29527690480815,4.4166726269498096
234,5.495798319327731,-5.899159663865547,2.346869301328628,10.96871715912387
235,5.5966386554621845,-5.899159663865547,2.391230790881859,17.60024991047359
236,5.69747899159664,-5.899159663865547,2.428248621873595,24.210183391841817
237,5.798319327731093,-5.899159663865547,2.4578287077548504,30.694522737167496
238,5.899159663865547,-5.899159663865547,2.4798958661574355,36.94798505455545
239,6.0,-5.899159663865547,2.494394009981583,42.8656803034051
240,-6.0,-5.798319327731092,2.3600850216231057,37.48437073420858
241,-5.899159663865547,-5.798319327731092,2.3244866344536117,31.228340523900844
242,-5.798319327731092,-5.798319327731092,2.2815250936579066,24.745378820699756
243,-5.697478991596639,-5.798319327731092,2.231309592643713,18.13721046209437
244,-5.5966386554621845,-5.798319327731092,2.1739677618817908,11.50436372471281
245,-5.495798319327731,-5.798319327731092,2.109645344513334,4.9446569552454385
246,-5.394957983193278,-5.798319327731092,2.0385058259212068,1.4482361609354422
247,-5.294117647058823,-5.798319327731092,1.9607300182065357,7.586121749147293
248,-5.19327731092437,-5.798319327731092,1.8765156006267598,13.38750231562507
249,-5.092436974789916,-5.798319327731092,1.7860766171631863,18.778657958503377
250,-4.991596638655462,-5.798319327731092,1.6896429324950741,23.69457788791676
251,-4.890756302521009,-5.798319327731092,1.5874596477629606,28.079730561838375
252,-4.7899159663865545,-5.798319327731092,1.4797864776061638,31.88866352817651
253,-4.689075630252101,-5.798319327731092,1.3668970900578175,35.086426947257145
254,-4.588235294117647,-5.798319327731092,1.2490784109751851,37.64881770512559
255,-4.487394957983193,-5.798319327731092,1.1266298947731785,39.56244396978932
256,-4.38655462184874,-5.798319327731092,0.9998627633145877,40.82461294270565
257,-4.285714285714286,-5.798319327731092,0.8690992148915353,41.44304737076067
258,-4.184873949579832,-5.798319327731092,0.7346716053086323,41.43543906583843
259,-4.084033613445378,-5.798319327731092,0.5969216031492343,40.828850188518864
260,-3.9831932773109244,-5.798319327731092,0.4561993213718455,39.65897535133092
261,-3.8823529411764706,-5.798319327731092,0.3128624274438173,37.96927965092219
262,-3.7815126050420167,-5.798319327731092,0.1672752342741056,35.810029517345484
263,-3.680672268907563,-5.798319327731092,0.019807774255608757,33.2372347469607
264,-3.579831932773109,-5.798319327731092,0.12916514122945474,30.311521242817868
265,-3.4789915966386555,-5.798319327731092,0.27926487445070913,27.096954807779703
266,-3.3781512605042017,-5.798319327731092,0.43010992369603385,23.65983681154724
267,-3.277310924369748,-5.798319327731092,0.5813168929172366,20.067492679302397
268,-3.176470588235294,-5.798319327731092,0.732501466190467,16.387073928666144
269,-3.07563025210084,-5.798319327731092,0.883279384514644,12.684393920469855
270,-2.9747899159663866,-5.798319327731092,1.0332674224652054,9.022816600250845
271,-2.8739495798319328,-5.798319327731092,1.1820843622208548,5.462216309399478
272,-2.773109243697479,-5.798319327731092,1.3293519624876828,2.0580252603426503
273,-2.672268907563025,-5.798319327731092,1.4746959198579745,1.13961647365621
274,-2.571428571428571,-5.798319327731092,1.617746820160276,4.0865955752837575
275,-2.4705882352941178,-5.798319327731092,1.7581410773827124,6.745433992776527
276,-2.369747899159664,-5.798319327731092,1.8955218577831254,9.085762949207702
277,-2.26890756302521,-5.798319327731092,2.0295399868372828,11.084656494735572
278,-2.168067226890756,-5.798319327731092,2.159854836719988,12.726821155781023
279,-2.0672268907563023,-5.798319327731092,2.286135192063446,14.004640777699818
280,-1.9663865546218489,-5.798319327731092,2.408060091792398,14.91807818941016
281,-1.8655462184873945,-5.798319327731092,2.5253196448963924,15.474437797474959
282,-1.7647058823529411,-5.798319327731092,2.637615818065763,15.687995602312297
283,-1.6638655462184877,-5.798319327731092,2.7446631931894365,15.57950538130237
284,-1.5630252100840334,-5.798319327731092,2.8461896927892525,15.175591865787903
285,-1.46218487394958,-5.798319327731092,2.941937271546994,14.508043617547393
286,-1.3613445378151257,-5.798319327731092,3.0316625721665282,13.613019955020357
287,-1.2605042016806722,-5.798319327731092,3.1151375439040407,12.530187664164227
288,-1.159663865546218,-5.798319327731092,3.1921500221943253,11.301804331533658
289,-1.0588235294117645,-5.798319327731092,3.2625042678998613,9.971765940971846
290,-0.9579831932773111,-5.798319327731092,3.3260214648121496,8.584636868188847
291,-0.8571428571428568,-5.798319327731092,3.382540174140786,7.184680582678217
292,-0.7563025210084033,-5.798319327731092,3.431916744835146,5.814909222387474
293,-0.655462184873949,-5.798319327731092,3.474025678695771,4.51616974711393
294,-0.5546218487394956,-5.798319327731092,3.508759949347472,3.3262836107758225
295,-0.4537815126050422,-5.798319327731092,3.536031274263436,2.2792558346043923
296,-0.35294117647058787,-5.798319327731092,3.5557703391489337,1.4045680318388751
297,-0.25210084033613445,-5.798319327731092,3.567926974114333,0.7265683531061484
298,-0.15126050420168013,-5.798319327731092,3.5724702811896414,0.26396951787018713
299,-0.05042016806722671,-5.798319327731092,3.5693887128564814,0.029464102337541428
300,0.05042016806722671,-5.798319327731092,3.558690101397895,0.029464102337541428
301,0.15126050420168102,-5.798319327731092,3.5404016389913844,0.26396951787019024
302,0.25210084033613445,-5.798319327731092,3.5145698085957813,0.7265683531061484
303,0.35294117647058876,-5.798319327731092,3.481260265807613,1.404568031838882
304,0.4537815126050422,-5.798319327731092,3.4405576719872366,2.2792558346043923
305,0.5546218487394956,-5.798319327731092,3.3925654790788817,3.3262836107758225
306,0.6554621848739499,-5.798319327731092,3.337405666671519,4.516169747113941
307,0.7563025210084033,-5.798319327731092,3.2752184319688475,5.814909222387474
308,0.8571428571428577,-5.798319327731092,3.206161833456396,7.18468058267823
309,0.9579831932773111,-5.798319327731092,3.1304113891714076,8.584636868188847
310,1.0588235294117645,-5.798319327731092,3.0481596305965732,9.971765940971846
311,1.1596638655462188,-5.798319327731092,2.9596156133114575,11.301804331533669
312,1.2605042016806722,-5.798319327731092,2.8650043856453786,12.530187664164227
313,1.3613445378151265,-5.798319327731092,2.7645664166822277,13.613019955020366
314,1.46218487394958,-5.798319327731092,2.65855698507107,14.508043617547393
315,1.5630252100840334,-5.798319327731092,2.5472455301959234,15.175591865787903
316,1.6638655462184877,-5.798319327731092,2.43091496735385,15.57950538130237
317,1.7647058823529411,-5.798319327731092,2.3098609686819294,15.687995602312297
318,1.8655462184873954,-5.798319327731092,2.184391211660733,15.474437797474952
319,1.9663865546218489,-5.798319327731092,2.05482459710438,14.91807818941016
320,2.0672268907563023,-5.798319327731092,1.921490438624733,14.004640777699818
321,2.1680672268907557,-5.798319327731092,1.7847276256298696,12.726821155781018
322,2.268907563025211,-5.798319327731092,1.6448837619841807,11.084656494735558
323,2.3697478991596643,-5.798319327731092,1.502314282519335,9.085762949207693
324,2.4705882352941178,-5.798319327731092,1.3573815496416093,6.745433992776527
325,2.571428571428571,-5.798319327731092,1.210453932331738,4.0865955752837575
326,2.6722689075630246,-5.798319327731092,1.0619048698781093,1.1396164736562215
327,2.77310924369748,-5.798319327731092,0.9121119227229927,2.0580252603427005
328,2.873949579831933,-5.798319327731092,0.7614558128342268,5.462216309399503
329,2.9747899159663866,-5.798319327731092,0.6103194560413744,9.022816600250845
330,3.07563025210084,-5.798319327731092,0.4590869887958646,12.684393920469855
331,3.1764705882352935,-5.798319327731092,0.3081427918287233,16.387073928666126
332,3.2773109243697487,-5.798319327731092,0.1578705131874277,20.06749267930241
333,3.378151260504202,-5.798319327731092,0.008652093135004035,23.65983681154727
334,3.4789915966386555,-5.798319327731092,0.13913320661030348,27.096954807779703
335,3.579831932773109,-5.798319327731092,0.2851097668274005,30.311521242817868
336,3.680672268907564,-5.798319327731092,0.4289065654867552,33.23723474696073
337,3.7815126050420176,-5.798319327731092,0.5701581207603232,35.8100295173455
338,3.882352941176471,-5.798319327731092,0.7085054199502157,37.9692796509222
339,3.9831932773109244,-5.798319327731092,0.8435968319750476,39.65897535133092
340,4.084033613445378,-5.798319327731092,0.9750890010947776,40.828850188518864
341,4.184873949579833,-5.798319327731092,1.1026477196024846,41.43543906583844
342,4.2857142857142865,-5.798319327731092,1.2259487772649935,41.44304737076067
343,4.38655462184874,-5.798319327731092,1.344678785353393,40.82461294270565
344,4.487394957983193,-5.798319327731092,1.4585359731690035,39.56244396978932
345,4.588235294117647,-5.798319327731092,1.5672309550403336,37.64881770512559
346,4.689075630252102,-5.798319327731092,1.6704874658415727,35.086426947257124
347,4.789915966386555,-5.798319327731092,1.7680430631631747,31.888663528176483
348,4.890756302521009,-5.798319327731092,1.8596497943498878,28.079730561838375
349,4.991596638655462,-5.798319327731092,1.9450748267108104,23.69457788791676
350,5.092436974789916,-5.798319327731092,2.0241010392997274,18.778657958503377
351,5.193277310924371,-5.798319327731092,2.0965275747616134,13.387502315625031
352,5.294117647058824,-5.798319327731092,2.162170349842694,7.586121749147248
353,5.394957983193278,-5.798319327731092,2.220862523266545,1.4482361609354422
354,5.495798319327731,-5.798319327731092,2.272454919787023,4.9446569552454385
355,5.5966386554621845,-5.798319327731092,2.316816409340254,11.50436372471281
356,5.69747899159664,-5.798319327731092,2.35383424033199,18.137210462094377
357,5.798319327731093,-5.798319327731092,2.383414326213246,24.745378820699806
358,5.899159663865547,-5.798319327731092,2.4054814846158306,31.228340523900844
359,6.0,-5.798319327731092,2.419979628439978,37.48437073420858
360,-6.0,-5.697478991596639,2.286034475622566,31.55484571323513
361,-5.899159663865547,-5.697478991596639,2.250436088453072,25.06718103403086
362,-5.798319327731092,-5.697478991596639,2.2074745476573665,18.458223036644714
363,-5.697478991596639,-5.697478991596639,2.157259046643173,11.825023523351344
364,-5.5966386554621845,-5.697478991596639,2.099917215881251,5.262062879817072
365,-5.495798319327731,-5.697478991596639,2.0355947985127942,1.1400882871129434
366,-5.394957983193278,-5.697478991596639,1.9644552799206672,7.296016596744997
367,-5.294117647058823,-5.697478991596639,1.886679472205996,13.126605276534775
368,-5.19327731092437,-5.697478991596639,1.80246505462622,18.560050281766056
369,-5.092436974789916,-5.697478991596639,1.7120260711626467,23.53274011205371
370,-4.991596638655462,-5.697478991596639,1.6155923864945345,27.989988607179896
371,-4.890756302521009,-5.697478991596639,1.513409101762421,31.886612457807907
372,-4.7899159663865545,-5.697478991596639,1.4057359316056242,35.187347710172546
373,-4.689075630252101,-5.697478991596639,1.2928465440572776,37.867102137859035
374,-4.588235294117647,-5.697478991596639,1.1750278649746453,39.91104295781628
375,-4.487394957983193,-5.697478991596639,1.0525793487726387,41.314521941679985
376,-4.38655462184874,-5.697478991596639,0.925812217314048,42.08284247804826
377,-4.285714285714286,-5.697478991596639,0.7950486688909955,42.230875538773994
378,-4.184873949579832,-5.697478991596639,0.6606210593080926,41.78253375687387
379,-4.084033613445378,-5.697478991596639,0.5228710571486945,40.77011490211041
380,-3.9831932773109244,-5.697478991596639,0.38214877537130576,39.23352791254037
381,-3.8823529411764706,-5.697478991596639,0.23881188144327758,37.219416279670966
382,-3.7815126050420167,-5.697478991596639,0.09322468827356589,34.780194968512305
383,-3.680672268907563,-5.697478991596639,0.054242771744930945,31.973018163115853
384,-3.579831932773109,-5.697478991596639,0.20321568722999445,28.858695948927128
385,-3.4789915966386555,-5.697478991596639,0.3533154204512488,25.50057856583574
386,-3.3781512605042017,-5.697478991596639,0.5041604696965736,21.963427085279484
387,-3.277310924369748,-5.697478991596639,0.6553674389177764,18.312289281001423
388,-3.176470588235294,-5.697478991596639,0.8065520121910068,14.611399080639885
389,-3.07563025210084,-5.697478991596639,0.9573299305151838,10.923117313438516
390,-2.9747899159663866,-5.697478991596639,1.107317968465745,7.3069305216135705
391,-2.8739495798319328,-5.697478991596639,1.2561349082213944,3.818523397130091
